ID,GroundTruth,YEAR,MONTH,DAY
1068,1.0,1970,8,25
1069,1.0,1970,8,26
1070,1.0,1970,8,27
1071,1.0,1970,8,28
1072,1.0,1970,8,29
1073,1.0,1970,8,30
1074,0.0,1970,9,1
1075,0.0,1970,9,2
1076,0.0,1970,9,3
1077,0.0,1970,9,4
1078,0.0,1971,5,27
1079,0.0,1971,5,28
1080,0.0,1971,5,29
1081,0.0,1971,5,30
1082,0.0,1971,6,1
1083,0.0,1971,6,2
1084,0.0,1971,6,3
1085,0.0,1971,6,4
1086,0.0,1971,6,5
1087,0.0,1971,6,6
1088,0.0,1971,6,7
1089,0.0,1971,6,8
1090,0.0,1971,6,9
1091,0.0,1971,6,10
1092,0.0,1971,6,11
1093,0.0,1971,6,12
1094,0.0,1971,6,13
1095,0.0,1971,6,14
1096,0.0,1971,6,15
1097,0.0,1971,6,16
1098,0.0,1971,6,17
1099,0.0,1971,6,18
1100,0.0,1971,6,19
1101,0.0,1971,6,20
1102,0.0,1971,6,21
1103,0.0,1971,6,22
1104,0.0,1971,6,23
1105,0.0,1971,6,24
1106,0.0,1971,6,25
1107,0.0,1971,6,26
1108,0.0,1971,6,27
1109,0.0,1971,6,28
1110,0.0,1971,6,29
1111,0.0,1971,6,30
1112,0.0,1971,7,1
1113,0.0,1971,7,2
1114,0.0,1971,7,3
1115,0.0,1971,7,4
1116,0.0,1971,7,5
1117,0.0,1971,7,6
1118,0.0,1971,7,7
1119,0.0,1971,7,8
1120,0.0,1971,7,9
1121,0.0,1971,7,10
1122,0.0,1971,7,11
1123,0.0,1971,7,12
1124,0.0,1971,7,13
1125,0.0,1971,7,14
1126,0.0,1971,7,15
1127,0.0,1971,7,16
1128,0.0,1971,7,17
1129,0.0,1971,7,18
1130,0.0,1971,7,19
1131,0.0,1971,7,20
1132,0.0,1971,7,21
1133,0.0,1971,7,22
1134,0.0,1971,7,23
1135,0.0,1971,7,24
1136,0.0,1971,7,25
1137,0.0,1971,7,26
1138,0.0,1971,7,27
1139,0.0,1971,7,28
1140,0.0,1971,7,29
1141,0.0,1971,7,30
1142,0.0,1971,8,1
1143,0.0,1971,8,2
1144,0.0,1971,8,3
1145,0.0,1971,8,4
1146,0.0,1971,8,5
1147,0.0,1971,8,6
1148,0.0,1971,8,7
1149,0.0,1971,8,8
1150,0.0,1971,8,9
1151,0.0,1971,8,10
1152,0.0,1971,8,11
1153,0.0,1971,8,12
1154,0.0,1971,8,13
1155,0.0,1971,8,14
1156,0.0,1971,8,15
1157,0.0,1971,8,16
1158,0.0,1971,8,17
1159,0.0,1971,8,18
1160,0.0,1971,8,19
1161,0.0,1971,8,20
1162,0.0,1971,8,21
1163,0.0,1971,8,22
1164,1.0,1971,8,23
1165,1.0,1971,8,24
1166,1.0,1971,8,25
1167,1.0,1971,8,26
1168,1.0,1971,8,27
1169,0.0,1971,8,28
1170,0.0,1971,8,29
1171,0.0,1971,8,30
1172,0.0,1971,9,1
1173,0.0,1971,9,2
1174,0.0,1971,9,3
1175,0.0,1971,9,4
1176,0.0,1972,5,27
1177,0.0,1972,5,28
1178,0.0,1972,5,29
1179,0.0,1972,5,30
1180,0.0,1972,6,1
1181,0.0,1972,6,2
1182,0.0,1972,6,3
1183,0.0,1972,6,4
1184,0.0,1972,6,5
1185,0.0,1972,6,6
1186,0.0,1972,6,7
1187,0.0,1972,6,8
1188,0.0,1972,6,9
1189,0.0,1972,6,10
1190,0.0,1972,6,11
1191,0.0,1972,6,12
1192,0.0,1972,6,13
1193,0.0,1972,6,14
1194,0.0,1972,6,15
1195,0.0,1972,6,16
1196,0.0,1972,6,17
1197,0.0,1972,6,18
1198,0.0,1972,6,19
1199,0.0,1972,6,20
1200,0.0,1972,6,21
1201,0.0,1972,6,22
1202,0.0,1972,6,23
1203,0.0,1972,6,24
1204,0.0,1972,6,25
1205,0.0,1972,6,26
1206,0.0,1972,6,27
1207,0.0,1972,6,28
1208,0.0,1972,6,29
1209,0.0,1972,6,30
1210,0.0,1972,7,1
1211,0.0,1972,7,2
1212,0.0,1972,7,3
1213,0.0,1972,7,4
1214,0.0,1972,7,5
1215,0.0,1972,7,6
1216,1.0,1972,7,7
1217,1.0,1972,7,8
1218,1.0,1972,7,9
1219,1.0,1972,7,10
1220,1.0,1972,7,11
1221,0.0,1972,7,12
1222,0.0,1972,7,13
1223,0.0,1972,7,14
1224,0.0,1972,7,15
1225,0.0,1972,7,16
1226,0.0,1972,7,17
1227,0.0,1972,7,18
1228,0.0,1972,7,19
1229,0.0,1972,7,20
1230,0.0,1972,7,21
1231,0.0,1972,7,22
1232,0.0,1972,7,23
1233,1.0,1972,7,24
1234,1.0,1972,7,25
1235,1.0,1972,7,26
1236,1.0,1972,7,27
1237,1.0,1972,7,28
1238,0.0,1972,7,29
1239,0.0,1972,7,30
1240,0.0,1972,8,1
1241,0.0,1972,8,2
1242,0.0,1972,8,3
1243,0.0,1972,8,4
1244,0.0,1972,8,5
1245,0.0,1972,8,6
1246,0.0,1972,8,7
1247,0.0,1972,8,8
1248,0.0,1972,8,9
1249,0.0,1972,8,10
1250,1.0,1972,8,11
1251,1.0,1972,8,12
1252,1.0,1972,8,13
1253,1.0,1972,8,14
1254,1.0,1972,8,15
1255,1.0,1972,8,16
1256,1.0,1972,8,17
1257,1.0,1972,8,18
1258,0.0,1972,8,19
1259,0.0,1972,8,20
1260,0.0,1972,8,21
1261,0.0,1972,8,22
1262,0.0,1972,8,23
1263,0.0,1972,8,24
1264,0.0,1972,8,25
1265,0.0,1972,8,26
1266,0.0,1972,8,27
1267,0.0,1972,8,28
1268,0.0,1972,8,29
1269,0.0,1972,8,30
1270,0.0,1972,9,1
1271,0.0,1972,9,2
1272,0.0,1972,9,3
1273,0.0,1972,9,4
1274,1.0,1973,5,27
1275,1.0,1973,5,28
1276,1.0,1973,5,29
1277,1.0,1973,5,30
1278,1.0,1973,6,1
1279,1.0,1973,6,2
1280,0.0,1973,6,3
1281,0.0,1973,6,4
1282,0.0,1973,6,5
1283,0.0,1973,6,6
1284,0.0,1973,6,7
1285,1.0,1973,6,8
1286,1.0,1973,6,9
1287,1.0,1973,6,10
1288,1.0,1973,6,11
1289,1.0,1973,6,12
1290,1.0,1973,6,13
1291,1.0,1973,6,14
1292,1.0,1973,6,15
1293,1.0,1973,6,16
1294,1.0,1973,6,17
1295,1.0,1973,6,18
1296,0.0,1973,6,19
1297,0.0,1973,6,20
1298,0.0,1973,6,21
1299,0.0,1973,6,22
1300,0.0,1973,6,23
1301,0.0,1973,6,24
1302,0.0,1973,6,25
1303,0.0,1973,6,26
1304,0.0,1973,6,27
1305,0.0,1973,6,28
1306,0.0,1973,6,29
1307,0.0,1973,6,30
1308,0.0,1973,7,1
1309,0.0,1973,7,2
1310,0.0,1973,7,3
1311,0.0,1973,7,4
1312,0.0,1973,7,5
1313,1.0,1973,7,6
1314,1.0,1973,7,7
1315,1.0,1973,7,8
1316,1.0,1973,7,9
1317,1.0,1973,7,10
1318,1.0,1973,7,11
1319,1.0,1973,7,12
1320,0.0,1973,7,13
1321,0.0,1973,7,14
1322,0.0,1973,7,15
1323,0.0,1973,7,16
1324,0.0,1973,7,17
1325,0.0,1973,7,18
1326,0.0,1973,7,19
1327,0.0,1973,7,20
1328,0.0,1973,7,21
1329,0.0,1973,7,22
1330,0.0,1973,7,23
1331,0.0,1973,7,24
1332,0.0,1973,7,25
1333,0.0,1973,7,26
1334,0.0,1973,7,27
1335,0.0,1973,7,28
1336,0.0,1973,7,29
1337,0.0,1973,7,30
1338,0.0,1973,8,1
1339,0.0,1973,8,2
1340,0.0,1973,8,3
1341,0.0,1973,8,4
1342,0.0,1973,8,5
1343,0.0,1973,8,6
1344,0.0,1973,8,7
1345,1.0,1973,8,8
1346,1.0,1973,8,9
1347,1.0,1973,8,10
1348,1.0,1973,8,11
1349,1.0,1973,8,12
1350,1.0,1973,8,13
1351,0.0,1973,8,14
1352,0.0,1973,8,15
1353,0.0,1973,8,16
1354,0.0,1973,8,17
1355,0.0,1973,8,18
1356,0.0,1973,8,19
1357,0.0,1973,8,20
1358,1.0,1973,8,21
1359,1.0,1973,8,22
1360,1.0,1973,8,23
1361,1.0,1973,8,24
1362,1.0,1973,8,25
1363,0.0,1973,8,26
1364,0.0,1973,8,27
1365,0.0,1973,8,28
1366,0.0,1973,8,29
1367,0.0,1973,8,30
1368,0.0,1973,9,1
1369,0.0,1973,9,2
1370,0.0,1973,9,3
1371,0.0,1973,9,4
1372,0.0,1974,5,27
1373,0.0,1974,5,28
1374,0.0,1974,5,29
1375,0.0,1974,5,30
1376,0.0,1974,6,1
1377,0.0,1974,6,2
1378,1.0,1974,6,3
1379,1.0,1974,6,4
1380,1.0,1974,6,5
1381,1.0,1974,6,6
1382,1.0,1974,6,7
1383,0.0,1974,6,8
1384,0.0,1974,6,9
1385,1.0,1974,6,10
1386,1.0,1974,6,11
1387,1.0,1974,6,12
1388,1.0,1974,6,13
1389,1.0,1974,6,14
1390,1.0,1974,6,15
1391,1.0,1974,6,16
1392,1.0,1974,6,17
1393,0.0,1974,6,18
1394,0.0,1974,6,19
1395,0.0,1974,6,20
1396,0.0,1974,6,21
1397,0.0,1974,6,22
1398,0.0,1974,6,23
1399,0.0,1974,6,24
1400,0.0,1974,6,25
1401,0.0,1974,6,26
1402,0.0,1974,6,27
1403,0.0,1974,6,28
1404,0.0,1974,6,29
1405,0.0,1974,6,30
1406,0.0,1974,7,1
1407,0.0,1974,7,2
1408,0.0,1974,7,3
1409,0.0,1974,7,4
1410,0.0,1974,7,5
1411,0.0,1974,7,6
1412,0.0,1974,7,7
1413,0.0,1974,7,8
1414,0.0,1974,7,9
1415,0.0,1974,7,10
1416,0.0,1974,7,11
1417,0.0,1974,7,12
1418,0.0,1974,7,13
1419,0.0,1974,7,14
1420,0.0,1974,7,15
1421,0.0,1974,7,16
1422,0.0,1974,7,17
1423,0.0,1974,7,18
1424,0.0,1974,7,19
1425,0.0,1974,7,20
1426,0.0,1974,7,21
1427,0.0,1974,7,22
1428,0.0,1974,7,23
1429,0.0,1974,7,24
1430,0.0,1974,7,25
1431,0.0,1974,7,26
1432,0.0,1974,7,27
1433,0.0,1974,7,28
1434,0.0,1974,7,29
1435,0.0,1974,7,30
1436,0.0,1974,8,1
1437,0.0,1974,8,2
1438,0.0,1974,8,3
1439,1.0,1974,8,4
1440,1.0,1974,8,5
1441,1.0,1974,8,6
1442,1.0,1974,8,7
1443,1.0,1974,8,8
1444,0.0,1974,8,9
1445,0.0,1974,8,10
1446,0.0,1974,8,11
1447,0.0,1974,8,12
1448,0.0,1974,8,13
1449,0.0,1974,8,14
1450,0.0,1974,8,15
1451,0.0,1974,8,16
1452,0.0,1974,8,17
1453,0.0,1974,8,18
1454,0.0,1974,8,19
1455,0.0,1974,8,20
1456,0.0,1974,8,21
1457,0.0,1974,8,22
1458,0.0,1974,8,23
1459,0.0,1974,8,24
1460,0.0,1974,8,25
1461,1.0,1974,8,26
1462,1.0,1974,8,27
1463,1.0,1974,8,28
1464,1.0,1974,8,29
1465,1.0,1974,8,30
1466,1.0,1974,9,1
1467,1.0,1974,9,2
1468,1.0,1974,9,3
1469,0.0,1974,9,4
1470,0.0,1975,5,27
1471,0.0,1975,5,28
1472,0.0,1975,5,29
1473,0.0,1975,5,30
1474,0.0,1975,6,1
1475,0.0,1975,6,2
1476,0.0,1975,6,3
1477,0.0,1975,6,4
1478,0.0,1975,6,5
1479,0.0,1975,6,6
1480,0.0,1975,6,7
1481,0.0,1975,6,8
1482,0.0,1975,6,9
1483,0.0,1975,6,10
1484,0.0,1975,6,11
1485,0.0,1975,6,12
1486,0.0,1975,6,13
1487,0.0,1975,6,14
1488,0.0,1975,6,15
1489,0.0,1975,6,16
1490,0.0,1975,6,17
1491,0.0,1975,6,18
1492,0.0,1975,6,19
1493,0.0,1975,6,20
1494,0.0,1975,6,21
1495,0.0,1975,6,22
1496,0.0,1975,6,23
1497,0.0,1975,6,24
1498,0.0,1975,6,25
1499,0.0,1975,6,26
1500,0.0,1975,6,27
1501,0.0,1975,6,28
1502,0.0,1975,6,29
1503,0.0,1975,6,30
1504,0.0,1975,7,1
1505,0.0,1975,7,2
1506,0.0,1975,7,3
1507,0.0,1975,7,4
1508,0.0,1975,7,5
1509,0.0,1975,7,6
1510,0.0,1975,7,7
1511,1.0,1975,7,8
1512,1.0,1975,7,9
1513,1.0,1975,7,10
1514,1.0,1975,7,11
1515,1.0,1975,7,12
1516,1.0,1975,7,13
1517,1.0,1975,7,14
1518,0.0,1975,7,15
1519,0.0,1975,7,16
1520,0.0,1975,7,17
1521,0.0,1975,7,18
1522,0.0,1975,7,19
1523,0.0,1975,7,20
1524,0.0,1975,7,21
1525,0.0,1975,7,22
1526,0.0,1975,7,23
1527,0.0,1975,7,24
1528,0.0,1975,7,25
1529,0.0,1975,7,26
1530,0.0,1975,7,27
1531,0.0,1975,7,28
1532,0.0,1975,7,29
1533,0.0,1975,7,30
1534,0.0,1975,8,1
1535,0.0,1975,8,2
1536,0.0,1975,8,3
1537,0.0,1975,8,4
1538,0.0,1975,8,5
1539,0.0,1975,8,6
1540,0.0,1975,8,7
1541,0.0,1975,8,8
1542,0.0,1975,8,9
1543,0.0,1975,8,10
1544,0.0,1975,8,11
1545,0.0,1975,8,12
1546,0.0,1975,8,13
1547,0.0,1975,8,14
1548,0.0,1975,8,15
1549,0.0,1975,8,16
1550,0.0,1975,8,17
1551,0.0,1975,8,18
1552,0.0,1975,8,19
1553,0.0,1975,8,20
1554,0.0,1975,8,21
1555,0.0,1975,8,22
1556,0.0,1975,8,23
1557,0.0,1975,8,24
1558,0.0,1975,8,25
1559,0.0,1975,8,26
1560,0.0,1975,8,27
1561,0.0,1975,8,28
1562,0.0,1975,8,29
1563,0.0,1975,8,30
1564,0.0,1975,9,1
1565,0.0,1975,9,2
1566,0.0,1975,9,3
1567,0.0,1975,9,4
1568,0.0,1976,5,27
1569,0.0,1976,5,28
1570,0.0,1976,5,29
1571,0.0,1976,5,30
1572,0.0,1976,6,1
1573,0.0,1976,6,2
1574,0.0,1976,6,3
1575,0.0,1976,6,4
1576,0.0,1976,6,5
1577,0.0,1976,6,6
1578,0.0,1976,6,7
1579,0.0,1976,6,8
1580,0.0,1976,6,9
1581,0.0,1976,6,10
1582,0.0,1976,6,11
1583,0.0,1976,6,12
1584,0.0,1976,6,13
1585,0.0,1976,6,14
1586,0.0,1976,6,15
1587,0.0,1976,6,16
1588,0.0,1976,6,17
1589,0.0,1976,6,18
1590,0.0,1976,6,19
1591,1.0,1976,6,20
1592,1.0,1976,6,21
1593,1.0,1976,6,22
1594,1.0,1976,6,23
1595,1.0,1976,6,24
1596,0.0,1976,6,25
1597,0.0,1976,6,26
1598,0.0,1976,6,27
1599,0.0,1976,6,28
1600,0.0,1976,6,29
1601,0.0,1976,6,30
1602,0.0,1976,7,1
1603,0.0,1976,7,2
1604,0.0,1976,7,3
1605,0.0,1976,7,4
1606,0.0,1976,7,5
1607,0.0,1976,7,6
1608,0.0,1976,7,7
1609,0.0,1976,7,8
1610,0.0,1976,7,9
1611,0.0,1976,7,10
1612,0.0,1976,7,11
1613,0.0,1976,7,12
1614,0.0,1976,7,13
1615,0.0,1976,7,14
1616,0.0,1976,7,15
1617,0.0,1976,7,16
1618,0.0,1976,7,17
1619,0.0,1976,7,18
1620,0.0,1976,7,19
1621,0.0,1976,7,20
1622,0.0,1976,7,21
1623,0.0,1976,7,22
1624,0.0,1976,7,23
1625,0.0,1976,7,24
1626,0.0,1976,7,25
1627,0.0,1976,7,26
1628,0.0,1976,7,27
1629,0.0,1976,7,28
1630,0.0,1976,7,29
1631,0.0,1976,7,30
1632,0.0,1976,8,1
1633,0.0,1976,8,2
1634,0.0,1976,8,3
1635,0.0,1976,8,4
1636,0.0,1976,8,5
1637,0.0,1976,8,6
1638,0.0,1976,8,7
1639,0.0,1976,8,8
1640,0.0,1976,8,9
1641,0.0,1976,8,10
1642,0.0,1976,8,11
1643,0.0,1976,8,12
1644,1.0,1976,8,13
1645,1.0,1976,8,14
1646,1.0,1976,8,15
1647,1.0,1976,8,16
1648,1.0,1976,8,17
1649,1.0,1976,8,18
1650,1.0,1976,8,19
1651,0.0,1976,8,20
1652,0.0,1976,8,21
1653,0.0,1976,8,22
1654,0.0,1976,8,23
1655,0.0,1976,8,24
1656,0.0,1976,8,25
1657,0.0,1976,8,26
1658,0.0,1976,8,27
1659,0.0,1976,8,28
1660,0.0,1976,8,29
1661,0.0,1976,8,30
1662,0.0,1976,9,1
1663,0.0,1976,9,2
1664,0.0,1976,9,3
1665,0.0,1976,9,4
1666,0.0,1977,5,27
1667,0.0,1977,5,28
1668,0.0,1977,5,29
1669,0.0,1977,5,30
1670,0.0,1977,6,1
1671,0.0,1977,6,2
1672,0.0,1977,6,3
1673,0.0,1977,6,4
1674,0.0,1977,6,5
1675,0.0,1977,6,6
1676,0.0,1977,6,7
1677,0.0,1977,6,8
1678,0.0,1977,6,9
1679,0.0,1977,6,10
1680,0.0,1977,6,11
1681,0.0,1977,6,12
1682,0.0,1977,6,13
1683,0.0,1977,6,14
1684,0.0,1977,6,15
1685,0.0,1977,6,16
1686,0.0,1977,6,17
1687,0.0,1977,6,18
1688,1.0,1977,6,19
1689,1.0,1977,6,20
1690,1.0,1977,6,21
1691,1.0,1977,6,22
1692,1.0,1977,6,23
1693,1.0,1977,6,24
1694,1.0,1977,6,25
1695,1.0,1977,6,26
1696,1.0,1977,6,27
1697,1.0,1977,6,28
1698,1.0,1977,6,29
1699,1.0,1977,6,30
1700,1.0,1977,7,1
1701,0.0,1977,7,2
1702,0.0,1977,7,3
1703,0.0,1977,7,4
1704,0.0,1977,7,5
1705,0.0,1977,7,6
1706,0.0,1977,7,7
1707,0.0,1977,7,8
1708,0.0,1977,7,9
1709,0.0,1977,7,10
1710,0.0,1977,7,11
1711,0.0,1977,7,12
1712,0.0,1977,7,13
1713,0.0,1977,7,14
1714,0.0,1977,7,15
1715,0.0,1977,7,16
1716,0.0,1977,7,17
1717,0.0,1977,7,18
1718,0.0,1977,7,19
1719,1.0,1977,7,20
1720,1.0,1977,7,21
1721,1.0,1977,7,22
1722,1.0,1977,7,23
1723,1.0,1977,7,24
1724,0.0,1977,7,25
1725,0.0,1977,7,26
1726,0.0,1977,7,27
1727,0.0,1977,7,28
1728,0.0,1977,7,29
1729,0.0,1977,7,30
1730,0.0,1977,8,1
1731,0.0,1977,8,2
1732,0.0,1977,8,3
1733,0.0,1977,8,4
1734,0.0,1977,8,5
1735,1.0,1977,8,6
1736,1.0,1977,8,7
1737,1.0,1977,8,8
1738,1.0,1977,8,9
1739,1.0,1977,8,10
1740,1.0,1977,8,11
1741,0.0,1977,8,12
1742,0.0,1977,8,13
1743,0.0,1977,8,14
1744,0.0,1977,8,15
1745,0.0,1977,8,16
1746,0.0,1977,8,17
1747,0.0,1977,8,18
1748,0.0,1977,8,19
1749,0.0,1977,8,20
1750,0.0,1977,8,21
1751,0.0,1977,8,22
1752,0.0,1977,8,23
1753,0.0,1977,8,24
1754,0.0,1977,8,25
1755,0.0,1977,8,26
1756,0.0,1977,8,27
1757,0.0,1977,8,28
1758,0.0,1977,8,29
1759,0.0,1977,8,30
1760,0.0,1977,9,1
1761,0.0,1977,9,2
1762,0.0,1977,9,3
1763,0.0,1977,9,4
1764,0.0,1978,5,27
1765,0.0,1978,5,28
1766,0.0,1978,5,29
1767,0.0,1978,5,30
1768,0.0,1978,6,1
1769,0.0,1978,6,2
1770,0.0,1978,6,3
1771,0.0,1978,6,4
1772,1.0,1978,6,5
1773,1.0,1978,6,6
1774,1.0,1978,6,7
1775,1.0,1978,6,8
1776,1.0,1978,6,9
1777,1.0,1978,6,10
1778,1.0,1978,6,11
1779,0.0,1978,6,12
1780,0.0,1978,6,13
1781,0.0,1978,6,14
1782,0.0,1978,6,15
1783,0.0,1978,6,16
1784,0.0,1978,6,17
1785,0.0,1978,6,18
1786,0.0,1978,6,19
1787,0.0,1978,6,20
1788,0.0,1978,6,21
1789,0.0,1978,6,22
1790,0.0,1978,6,23
1791,0.0,1978,6,24
1792,0.0,1978,6,25
1793,0.0,1978,6,26
1794,0.0,1978,6,27
1795,0.0,1978,6,28
1796,0.0,1978,6,29
1797,0.0,1978,6,30
1798,0.0,1978,7,1
1799,0.0,1978,7,2
1800,0.0,1978,7,3
1801,0.0,1978,7,4
1802,0.0,1978,7,5
1803,0.0,1978,7,6
1804,1.0,1978,7,7
1805,1.0,1978,7,8
1806,1.0,1978,7,9
1807,1.0,1978,7,10
1808,1.0,1978,7,11
1809,1.0,1978,7,12
1810,1.0,1978,7,13
1811,1.0,1978,7,14
1812,1.0,1978,7,15
1813,1.0,1978,7,16
1814,1.0,1978,7,17
1815,1.0,1978,7,18
1816,1.0,1978,7,19
1817,1.0,1978,7,20
1818,1.0,1978,7,21
1819,1.0,1978,7,22
1820,1.0,1978,7,23
1821,1.0,1978,7,24
1822,1.0,1978,7,25
1823,0.0,1978,7,26
1824,0.0,1978,7,27
1825,0.0,1978,7,28
1826,0.0,1978,7,29
1827,0.0,1978,7,30
1828,0.0,1978,8,1
1829,0.0,1978,8,2
1830,0.0,1978,8,3
1831,0.0,1978,8,4
1832,0.0,1978,8,5
1833,0.0,1978,8,6
1834,0.0,1978,8,7
1835,0.0,1978,8,8
1836,0.0,1978,8,9
1837,0.0,1978,8,10
1838,0.0,1978,8,11
1839,0.0,1978,8,12
1840,0.0,1978,8,13
1841,0.0,1978,8,14
1842,0.0,1978,8,15
1843,0.0,1978,8,16
1844,0.0,1978,8,17
1845,0.0,1978,8,18
1846,0.0,1978,8,19
1847,0.0,1978,8,20
1848,0.0,1978,8,21
1849,0.0,1978,8,22
1850,0.0,1978,8,23
1851,0.0,1978,8,24
1852,0.0,1978,8,25
1853,0.0,1978,8,26
1854,1.0,1978,8,27
1855,1.0,1978,8,28
1856,1.0,1978,8,29
1857,1.0,1978,8,30
1858,1.0,1978,9,1
1859,1.0,1978,9,2
1860,1.0,1978,9,3
1861,1.0,1978,9,4
1862,1.0,1979,5,27
1863,1.0,1979,5,28
1864,1.0,1979,5,29
1865,1.0,1979,5,30
1866,1.0,1979,6,1
1867,0.0,1979,6,2
1868,0.0,1979,6,3
1869,0.0,1979,6,4
1870,0.0,1979,6,5
1871,0.0,1979,6,6
1872,0.0,1979,6,7
1873,0.0,1979,6,8
1874,0.0,1979,6,9
1875,0.0,1979,6,10
1876,0.0,1979,6,11
1877,0.0,1979,6,12
1878,0.0,1979,6,13
1879,1.0,1979,6,14
1880,1.0,1979,6,15
1881,1.0,1979,6,16
1882,1.0,1979,6,17
1883,1.0,1979,6,18
1884,0.0,1979,6,19
1885,0.0,1979,6,20
1886,0.0,1979,6,21
1887,0.0,1979,6,22
1888,0.0,1979,6,23
1889,0.0,1979,6,24
1890,0.0,1979,6,25
1891,0.0,1979,6,26
1892,0.0,1979,6,27
1893,0.0,1979,6,28
1894,0.0,1979,6,29
1895,0.0,1979,6,30
1896,0.0,1979,7,1
1897,0.0,1979,7,2
1898,0.0,1979,7,3
1899,0.0,1979,7,4
1900,0.0,1979,7,5
1901,0.0,1979,7,6
1902,0.0,1979,7,7
1903,0.0,1979,7,8
1904,0.0,1979,7,9
1905,0.0,1979,7,10
1906,0.0,1979,7,11
1907,0.0,1979,7,12
1908,0.0,1979,7,13
1909,0.0,1979,7,14
1910,0.0,1979,7,15
1911,0.0,1979,7,16
1912,0.0,1979,7,17
1913,0.0,1979,7,18
1914,0.0,1979,7,19
1915,0.0,1979,7,20
1916,0.0,1979,7,21
1917,0.0,1979,7,22
1918,0.0,1979,7,23
1919,0.0,1979,7,24
1920,0.0,1979,7,25
1921,0.0,1979,7,26
1922,0.0,1979,7,27
1923,0.0,1979,7,28
1924,0.0,1979,7,29
1925,0.0,1979,7,30
1926,0.0,1979,8,1
1927,0.0,1979,8,2
1928,0.0,1979,8,3
1929,0.0,1979,8,4
1930,0.0,1979,8,5
1931,0.0,1979,8,6
1932,0.0,1979,8,7
1933,0.0,1979,8,8
1934,0.0,1979,8,9
1935,0.0,1979,8,10
1936,0.0,1979,8,11
1937,0.0,1979,8,12
1938,0.0,1979,8,13
1939,0.0,1979,8,14
1940,0.0,1979,8,15
1941,0.0,1979,8,16
1942,0.0,1979,8,17
1943,0.0,1979,8,18
1944,0.0,1979,8,19
1945,0.0,1979,8,20
1946,0.0,1979,8,21
1947,0.0,1979,8,22
1948,0.0,1979,8,23
1949,0.0,1979,8,24
1950,0.0,1979,8,25
1951,0.0,1979,8,26
1952,0.0,1979,8,27
1953,0.0,1979,8,28
1954,0.0,1979,8,29
1955,0.0,1979,8,30
1956,0.0,1979,9,1
1957,0.0,1979,9,2
1958,0.0,1979,9,3
1959,0.0,1979,9,4
1960,1.0,1980,5,27
1961,1.0,1980,5,28
1962,1.0,1980,5,29
1963,1.0,1980,5,30
1964,1.0,1980,6,1
1965,0.0,1980,6,2
1966,0.0,1980,6,3
1967,0.0,1980,6,4
1968,0.0,1980,6,5
1969,0.0,1980,6,6
1970,1.0,1980,6,7
1971,1.0,1980,6,8
1972,1.0,1980,6,9
1973,1.0,1980,6,10
1974,1.0,1980,6,11
1975,0.0,1980,6,12
1976,0.0,1980,6,13
1977,0.0,1980,6,14
1978,0.0,1980,6,15
1979,0.0,1980,6,16
1980,0.0,1980,6,17
1981,0.0,1980,6,18
1982,0.0,1980,6,19
1983,0.0,1980,6,20
1984,0.0,1980,6,21
1985,0.0,1980,6,22
1986,0.0,1980,6,23
1987,0.0,1980,6,24
1988,0.0,1980,6,25
1989,1.0,1980,6,26
1990,1.0,1980,6,27
1991,1.0,1980,6,28
1992,1.0,1980,6,29
1993,1.0,1980,6,30
1994,0.0,1980,7,1
1995,0.0,1980,7,2
1996,0.0,1980,7,3
1997,0.0,1980,7,4
1998,0.0,1980,7,5
1999,0.0,1980,7,6
2000,0.0,1980,7,7
2001,0.0,1980,7,8
2002,0.0,1980,7,9
2003,0.0,1980,7,10
2004,1.0,1980,7,11
2005,1.0,1980,7,12
2006,1.0,1980,7,13
2007,1.0,1980,7,14
2008,1.0,1980,7,15
2009,1.0,1980,7,16
2010,1.0,1980,7,17
2011,0.0,1980,7,18
2012,0.0,1980,7,19
2013,0.0,1980,7,20
2014,0.0,1980,7,21
2015,0.0,1980,7,22
2016,0.0,1980,7,23
2017,0.0,1980,7,24
2018,0.0,1980,7,25
2019,0.0,1980,7,26
2020,0.0,1980,7,27
2021,0.0,1980,7,28
2022,0.0,1980,7,29
2023,0.0,1980,7,30
2024,0.0,1980,8,1
2025,0.0,1980,8,2
2026,0.0,1980,8,3
2027,0.0,1980,8,4
2028,0.0,1980,8,5
2029,0.0,1980,8,6
2030,0.0,1980,8,7
2031,0.0,1980,8,8
2032,0.0,1980,8,9
2033,0.0,1980,8,10
2034,0.0,1980,8,11
2035,0.0,1980,8,12
2036,0.0,1980,8,13
2037,0.0,1980,8,14
2038,0.0,1980,8,15
2039,0.0,1980,8,16
2040,0.0,1980,8,17
2041,0.0,1980,8,18
2042,0.0,1980,8,19
2043,0.0,1980,8,20
2044,0.0,1980,8,21
2045,0.0,1980,8,22
2046,0.0,1980,8,23
2047,0.0,1980,8,24
2048,0.0,1980,8,25
2049,1.0,1980,8,26
2050,1.0,1980,8,27
2051,1.0,1980,8,28
2052,1.0,1980,8,29
2053,1.0,1980,8,30
2054,0.0,1980,9,1
2055,0.0,1980,9,2
2056,0.0,1980,9,3
2057,0.0,1980,9,4
2058,0.0,1981,5,27
2059,0.0,1981,5,28
2060,1.0,1981,5,29
2061,1.0,1981,5,30
2062,1.0,1981,6,1
2063,1.0,1981,6,2
2064,1.0,1981,6,3
2065,1.0,1981,6,4
